country,confirmed,deaths,recovered,active,date
Germany,0,0,0,0,2020-01-22T00:00:00Z
Germany,0,0,0,0,2020-01-23T00:00:00Z
Germany,0,0,0,0,2020-01-24T00:00:00Z
Germany,0,0,0,0,2020-01-25T00:00:00Z
Germany,0,0,0,0,2020-01-26T00:00:00Z
Germany,1,0,0,1,2020-01-27T00:00:00Z
Germany,4,0,0,4,2020-01-28T00:00:00Z
Germany,4,0,0,4,2020-01-29T00:00:00Z
Germany,4,0,0,4,2020-01-30T00:00:00Z
Germany,5,0,0,5,2020-01-31T00:00:00Z
Germany,8,0,0,8,2020-02-01T00:00:00Z
Germany,10,0,0,10,2020-02-02T00:00:00Z
Germany,12,0,0,12,2020-02-03T00:00:00Z
Germany,12,0,0,12,2020-02-04T00:00:00Z
Germany,12,0,0,12,2020-02-05T00:00:00Z
Germany,12,0,0,12,2020-02-06T00:00:00Z
Germany,13,0,0,13,2020-02-07T00:00:00Z
Germany,13,0,0,13,2020-02-08T00:00:00Z
Germany,14,0,0,14,2020-02-09T00:00:00Z
Germany,14,0,0,14,2020-02-10T00:00:00Z
Germany,16,0,0,16,2020-02-11T00:00:00Z
Germany,16,0,0,16,2020-02-12T00:00:00Z
Germany,16,0,1,15,2020-02-13T00:00:00Z
Germany,16,0,1,15,2020-02-14T00:00:00Z
Germany,16,0,1,15,2020-02-15T00:00:00Z
Germany,16,0,1,15,2020-02-16T00:00:00Z
Germany,16,0,1,15,2020-02-17T00:00:00Z
Germany,16,0,12,4,2020-02-18T00:00:00Z
Germany,16,0,12,4,2020-02-19T00:00:00Z
Germany,16,0,12,4,2020-02-20T00:00:00Z
Germany,16,0,14,2,2020-02-21T00:00:00Z
Germany,16,0,14,2,2020-02-22T00:00:00Z
Germany,16,0,14,2,2020-02-23T00:00:00Z
Germany,16,0,14,2,2020-02-24T00:00:00Z
Germany,16,0,14,3,2020-02-25T00:00:00Z
Germany,21,0,15,12,2020-02-26T00:00:00Z
Germany,26,0,16,30,2020-02-27T00:00:00Z
Germany,53,0,16,32,2020-02-28T00:00:00Z
Germany,66,0,16,63,2020-02-29T00:00:00Z
Germany,117,0,16,114,2020-03-01T00:00:00Z
Germany,150,0,16,143,2020-03-02T00:00:00Z
Germany,188,0,16,180,2020-03-03T00:00:00Z
Germany,240,0,16,246,2020-03-04T00:00:00Z
Germany,349,0,16,466,2020-03-05T00:00:00Z
Germany,534,0,17,653,2020-03-06T00:00:00Z
Germany,684,0,18,781,2020-03-07T00:00:00Z
Germany,847,0,18,1022,2020-03-08T00:00:00Z
Germany,1112,2,18,1156,2020-03-09T00:00:00Z
Germany,1296,2,18,1437,2020-03-10T00:00:00Z
Germany,1567,3,25,1880,2020-03-11T00:00:00Z
Germany,2369,5,25,2050,2020-03-12T00:00:00Z
Germany,3062,5,46,3622,2020-03-13T00:00:00Z
Germany,3795,8,46,4530,2020-03-14T00:00:00Z
Germany,4838,12,46,5738,2020-03-15T00:00:00Z
Germany,6012,12,67,7188,2020-03-16T00:00:00Z
Germany,7156,12,67,9166,2020-03-17T00:00:00Z
Germany,8198,12,105,12194,2020-03-18T00:00:00Z
Germany,10999,20,113,15163,2020-03-19T00:00:00Z
Germany,13957,31,180,19601,2020-03-20T00:00:00Z
Germany,16662,47,233,21896,2020-03-21T00:00:00Z
Germany,18610,55,266,24513,2020-03-22T00:00:00Z
Germany,22672,86,266,28667,2020-03-23T00:00:00Z
Germany,27436,114,3243,29586,2020-03-24T00:00:00Z
Germany,31554,149,3547,33570,2020-03-25T00:00:00Z
Germany,36508,198,5673,37998,2020-03-26T00:00:00Z
Germany,42288,253,6658,43871,2020-03-27T00:00:00Z
Germany,48582,325,8481,48781,2020-03-28T00:00:00Z
Germany,52547,389,9211,52351,2020-03-29T00:00:00Z
Germany,57298,455,13500,52740,2020-03-30T00:00:00Z
Germany,61913,583,16100,54933,2020-03-31T00:00:00Z
Germany,67366,732,18700,58252,2020-04-01T00:00:00Z
Germany,73522,872,22440,61247,2020-04-02T00:00:00Z
Germany,79696,1017,24575,65309,2020-04-03T00:00:00Z
Germany,85778,1158,26400,68248,2020-04-04T00:00:00Z
Germany,91714,1342,28700,69839,2020-04-05T00:00:00Z
Germany,95391,1434,28700,72864,2020-04-06T00:00:00Z
Germany,99225,1607,36081,69566,2020-04-07T00:00:00Z
Germany,103228,1861,46300,64647,2020-04-08T00:00:00Z
Germany,108202,2107,52407,63167,2020-04-09T00:00:00Z
Germany,113525,2373,53913,65491,2020-04-10T00:00:00Z
Germany,117658,2544,57400,64772,2020-04-11T00:00:00Z
Germany,120479,2673,60300,64532,2020-04-12T00:00:00Z
Germany,123016,2799,64300,62578,2020-04-13T00:00:00Z
Germany,125098,2969,68200,59865,2020-04-14T00:00:00Z
Germany,127584,3254,72600,58349,2020-04-15T00:00:00Z
Germany,130450,3569,77000,56646,2020-04-16T00:00:00Z
Germany,133830,3868,83114,53931,2020-04-17T00:00:00Z
Germany,137439,4110,85400,53483,2020-04-18T00:00:00Z
Germany,139897,4294,88000,52598,2020-04-19T00:00:00Z
Germany,141672,4404,91500,50703,2020-04-20T00:00:00Z
Germany,143457,4598,95200,48058,2020-04-21T00:00:00Z
Germany,145694,4879,99400,45969,2020-04-22T00:00:00Z
Germany,148046,5094,103300,44254,2020-04-23T00:00:00Z
Germany,150383,5321,109800,39439,2020-04-24T00:00:00Z
Germany,152438,5500,109800,40836,2020-04-25T00:00:00Z
Germany,154175,5640,112000,39794,2020-04-26T00:00:00Z
Germany,155193,5750,114500,38132,2020-04-27T00:00:00Z
Germany,156337,5913,117400,36198,2020-04-28T00:00:00Z
Germany,157641,6115,120400,34672,2020-04-29T00:00:00Z
Germany,159119,6288,123500,32886,2020-04-30T00:00:00Z
Germany,160758,6481,126900,30441,2020-05-01T00:00:00Z
Germany,161703,6575,129000,29155,2020-05-02T00:00:00Z
Germany,162496,6649,130600,28198,2020-05-03T00:00:00Z
Germany,163175,6692,132700,26459,2020-05-04T00:00:00Z
Germany,163860,6831,135100,24914,2020-05-05T00:00:00Z
Germany,164807,6996,139900,20987,2020-05-06T00:00:00Z
Germany,166091,7119,141700,20338,2020-05-07T00:00:00Z
Germany,167300,7266,141700,21378,2020-05-08T00:00:00Z
Germany,168551,7369,143300,20475,2020-05-09T00:00:00Z
Germany,169218,7395,144400,19910,2020-05-10T00:00:00Z
Germany,169575,7417,145617,19298,2020-05-11T00:00:00Z
Germany,170508,7533,147200,18233,2020-05-12T00:00:00Z
Germany,171306,7634,148700,17537,2020-05-13T00:00:00Z
Germany,172239,7723,150300,16294,2020-05-14T00:00:00Z
Germany,173152,7824,151597,15739,2020-05-15T00:00:00Z
Germany,173772,7881,152600,15214,2020-05-16T00:00:00Z
Germany,174355,7914,154011,14396,2020-05-17T00:00:00Z
Germany,174697,7935,155041,13507,2020-05-18T00:00:00Z
Germany,175210,8007,155681,14016,2020-05-19T00:00:00Z
Germany,176007,8090,156966,13363,2020-05-20T00:00:00Z
Germany,176752,8147,158087,12731,2020-05-21T00:00:00Z
Germany,177212,8174,159064,12418,2020-05-22T00:00:00Z
Germany,177850,8216,159716,12009,2020-05-23T00:00:00Z
Germany,178281,8247,160281,11764,2020-05-24T00:00:00Z
Germany,178570,8257,161199,11092,2020-05-25T00:00:00Z
Germany,179002,8302,161967,10861,2020-05-26T00:00:00Z
Germany,179364,8349,162820,10276,2020-05-27T00:00:00Z
Germany,179717,8411,163360,10366,2020-05-28T00:00:00Z
Germany,180458,8450,164245,10173,2020-05-29T00:00:00Z
Germany,181196,8489,164908,9751,2020-05-30T00:00:00Z
Germany,181482,8500,165352,9518,2020-05-31T00:00:00Z
Germany,181815,8511,165632,9407,2020-06-01T00:00:00Z
Germany,182028,8522,166609,8707,2020-06-02T00:00:00Z
Germany,182370,8551,167453,8066,2020-06-03T00:00:00Z
Germany,182764,8581,167909,7928,2020-06-04T00:00:00Z
Germany,183271,8613,168480,7786,2020-06-05T00:00:00Z
Germany,183678,8646,168958,7819,2020-06-06T00:00:00Z
Germany,183979,8668,169224,7841,2020-06-07T00:00:00Z
Germany,184193,8674,169556,7858,2020-06-08T00:00:00Z
Germany,184543,8711,170129,7641,2020-06-09T00:00:00Z
Germany,184861,8729,170630,7140,2020-06-10T00:00:00Z
Germany,185416,8755,170961,6958,2020-06-11T00:00:00Z
Germany,185674,8763,171535,6908,2020-06-12T00:00:00Z
Germany,186022,8781,171970,6504,2020-06-13T00:00:00Z
Germany,186269,8787,172089,6628,2020-06-14T00:00:00Z
Germany,186461,8791,172692,6183,2020-06-15T00:00:00Z
Germany,186839,8800,172842,6590,2020-06-16T00:00:00Z
Germany,187184,8830,173599,6154,2020-06-17T00:00:00Z
Germany,187764,8856,173847,7095,2020-06-18T00:00:00Z
Germany,188534,8872,173972,7440,2020-06-19T00:00:00Z
Germany,189135,8883,174609,7166,2020-06-20T00:00:00Z
Germany,189822,8882,174740,7637,2020-06-21T00:00:00Z
Germany,190359,8885,175143,7726,2020-06-22T00:00:00Z
Germany,190862,8895,175825,7741,2020-06-23T00:00:00Z
Germany,191449,8914,176422,7521,2020-06-24T00:00:00Z
Germany,192079,8927,176764,7667,2020-06-25T00:00:00Z
Germany,192556,8948,177149,7922,2020-06-26T00:00:00Z
Germany,193243,8954,177518,7972,2020-06-27T00:00:00Z
Germany,193499,8957,177657,8068,2020-06-28T00:00:00Z
Germany,193761,8961,177770,8296,2020-06-29T00:00:00Z
Germany,194259,8973,178100,8328,2020-06-30T00:00:00Z
Germany,194725,8985,179100,7798,2020-07-01T00:00:00Z
Germany,195228,8994,179800,7564,2020-07-02T00:00:00Z
Germany,195674,9003,180300,7470,2020-07-03T00:00:00Z
Germany,196096,9010,181000,7178,2020-07-04T00:00:00Z
Germany,196335,9012,181719,6781,2020-07-05T00:00:00Z
Germany,196554,9016,182160,6882,2020-07-06T00:00:00Z
Germany,196944,9024,182661,6650,2020-07-07T00:00:00Z
Germany,197341,9036,183153,6500,2020-07-08T00:00:00Z
Germany,197783,9048,183728,6216,2020-07-09T00:00:00Z
Germany,198178,9054,184028,6241,2020-07-10T00:00:00Z
Germany,198556,9060,184266,6373,2020-07-11T00:00:00Z
Germany,198804,9063,184414,6434,2020-07-12T00:00:00Z
Germany,198963,9064,185100,6006,2020-07-13T00:00:00Z
Germany,199375,9068,185100,6278,2020-07-14T00:00:00Z
Germany,199726,9071,186000,5810,2020-07-15T00:00:00Z
Germany,200260,9078,186400,5963,2020-07-16T00:00:00Z
Germany,200843,9082,186900,6057,2020-07-17T00:00:00Z
Germany,201372,9083,187200,6135,2020-07-18T00:00:00Z
Germany,201574,9084,187400,6243,2020-07-19T00:00:00Z
Germany,201823,9086,188070,6161,2020-07-20T00:00:00Z
Germany,202345,9090,188221,6397,2020-07-21T00:00:00Z
Germany,202799,9095,188628,6546,2020-07-22T00:00:00Z
Germany,203368,9101,189140,6631,2020-07-23T00:00:00Z
Germany,204183,9111,189696,6807,2020-07-24T00:00:00Z
Germany,204964,9118,189919,7235,2020-07-25T00:00:00Z
Germany,205269,9118,190055,7488,2020-07-26T00:00:00Z
Germany,205609,9118,190314,7673,2020-07-27T00:00:00Z
Germany,206242,9122,190711,7865,2020-07-28T00:00:00Z
Germany,206926,9128,191279,8132,2020-07-29T00:00:00Z
Germany,207828,9134,191551,8840,2020-07-30T00:00:00Z
Germany,208698,9141,191992,9260,2020-07-31T00:00:00Z
Germany,209653,9148,192636,9215,2020-08-01T00:00:00Z
Germany,209893,9141,192908,9158,2020-08-02T00:00:00Z
Germany,210402,9148,193594,9363,2020-08-03T00:00:00Z
Germany,211281,9156,194173,9492,2020-08-04T00:00:00Z
Germany,212022,9168,194568,10366,2020-08-05T00:00:00Z
Germany,213067,9175,195281,10577,2020-08-06T00:00:00Z
Germany,214214,9183,195935,11066,2020-08-07T00:00:00Z
Germany,215336,9195,196550,11152,2020-08-08T00:00:00Z
Germany,215891,9196,196783,11303,2020-08-09T00:00:00Z
Germany,216327,9197,197382,11923,2020-08-10T00:00:00Z
Germany,217293,9201,198347,11985,2020-08-11T00:00:00Z
Germany,218519,9207,198991,12655,2020-08-12T00:00:00Z
Germany,219964,9211,199654,13410,2020-08-13T00:00:00Z
Germany,221413,9225,200440,14121,2020-08-14T00:00:00Z
Germany,222828,9231,200756,14497,2020-08-15T00:00:00Z
Germany,223453,9231,201187,14585,2020-08-16T00:00:00Z
Germany,224014,9232,202249,15215,2020-08-17T00:00:00Z
Germany,225404,9236,203677,15202,2020-08-18T00:00:00Z
Germany,226914,9243,204454,16003,2020-08-19T00:00:00Z
Germany,228621,9253,205359,16670,2020-08-20T00:00:00Z
Germany,230048,9260,206656,17107,2020-08-21T00:00:00Z
Germany,232082,9267,207606,16983,2020-08-22T00:00:00Z
Germany,232864,9269,207985,17234,2020-08-23T00:00:00Z
Germany,233575,9272,208653,18193,2020-08-24T00:00:00Z
Germany,234853,9277,210333,17969,2020-08-25T00:00:00Z
Germany,236429,9280,211691,18034,2020-08-26T00:00:00Z
Germany,237936,9285,212909,18372,2020-08-27T00:00:00Z
Germany,239507,9288,214186,18650,2020-08-28T00:00:00Z
Germany,240986,9289,214790,18746,2020-08-29T00:00:00Z
Germany,241771,9295,215283,18722,2020-08-30T00:00:00Z
Germany,242381,9298,216795,18704,2020-08-31T00:00:00Z
Germany,243599,9302,218403,18305,2020-09-01T00:00:00Z
Germany,244855,9313,219904,18185,2020-09-02T00:00:00Z
Germany,246166,9321,221525,17993,2020-09-03T00:00:00Z
Germany,247619,9322,222802,18154,2020-09-04T00:00:00Z
Germany,248997,9324,223570,18159,2020-09-05T00:00:00Z
Germany,249985,9325,224215,18183,2020-09-06T00:00:00Z
Germany,250799,9325,225704,18591,2020-09-07T00:00:00Z
Germany,252298,9329,227379,18242,2020-09-08T00:00:00Z
Germany,253474,9338,228784,18307,2020-09-09T00:00:00Z
Germany,255366,9341,230283,18521,2020-09-10T00:00:00Z
Germany,256850,9342,231349,19038,2020-09-11T00:00:00Z
Germany,258480,9347,231953,19512,2020-09-12T00:00:00Z
Germany,259428,9349,232541,19842,2020-09-13T00:00:00Z
Germany,260355,9350,234017,19849,2020-09-14T00:00:00Z
Germany,261762,9362,235112,20535,2020-09-15T00:00:00Z
Germany,263663,9368,236623,20873,2020-09-16T00:00:00Z
Germany,265857,9371,238437,21235,2020-09-17T00:00:00Z
Germany,267773,9378,239654,22207,2020-09-18T00:00:00Z
Germany,270070,9384,240510,23034,2020-09-19T00:00:00Z
Germany,271415,9386,241192,23383,2020-09-20T00:00:00Z
Germany,272337,9386,242656,23514,2020-09-21T00:00:00Z
Germany,274158,9396,244693,23314,2020-09-22T00:00:00Z
Germany,275927,9409,245706,23896,2020-09-23T00:00:00Z
Germany,278070,9428,247766,24144,2020-09-24T00:00:00Z
Germany,280223,9443,249164,25097,2020-09-25T00:00:00Z
Germany,282730,9452,250104,25463,2020-09-26T00:00:00Z
Germany,284140,9457,250866,26009,2020-09-27T00:00:00Z
Germany,285332,9460,252693,26470,2020-09-28T00:00:00Z
Germany,287421,9471,255212,25776,2020-09-29T00:00:00Z
Germany,289219,9488,256861,26557,2020-09-30T00:00:00Z
Germany,291722,9500,258220,27810,2020-10-01T00:00:00Z
Germany,294395,9508,259722,29134,2020-10-02T00:00:00Z
Germany,296958,9527,260916,29580,2020-10-03T00:00:00Z
Germany,299237,9529,262002,30038,2020-10-04T00:00:00Z
Germany,300619,9534,265624,29495,2020-10-05T00:00:00Z
Germany,303258,9546,267747,29814,2020-10-06T00:00:00Z
Germany,306086,9562,269722,31833,2020-10-07T00:00:00Z
Germany,310144,9578,271960,34387,2020-10-08T00:00:00Z
Germany,314660,9589,273718,37178,2020-10-09T00:00:00Z
Germany,319381,9604,274934,38909,2020-10-10T00:00:00Z
Germany,322864,9615,276983,39700,2020-10-11T00:00:00Z
Germany,325331,9621,278391,44819,2020-10-12T00:00:00Z
Germany,329453,9634,280533,47099,2020-10-13T00:00:00Z
Germany,334585,9677,283656,51115,2020-10-14T00:00:00Z
Germany,341223,9710,286137,56231,2020-10-15T00:00:00Z
Germany,348557,9734,289027,61002,2020-10-16T00:00:00Z
Germany,356387,9767,291129,63750,2020-10-17T00:00:00Z
Germany,361974,9777,293447,65426,2020-10-18T00:00:00Z
Germany,366299,9789,296672,70554,2020-10-19T00:00:00Z
Germany,373167,9836,299743,75966,2020-10-20T00:00:00Z
Germany,380762,9875,304173,83838,2020-10-21T00:00:00Z
Germany,392049,9905,308779,85135,2020-10-22T00:00:00Z
Germany,403291,9954,312347,95025,2020-10-23T00:00:00Z
Germany,418005,10003,316124,101649,2020-10-24T00:00:00Z
Germany,429181,10032,320004,107632,2020-10-25T00:00:00Z
Germany,437866,10056,325052,115115,2020-10-26T00:00:00Z
Germany,449275,10098,327697,125601,2020-10-27T00:00:00Z
Germany,464239,10183,336764,132639,2020-10-28T00:00:00Z
Germany,481013,10272,340436,147613,2020-10-29T00:00:00Z
Germany,499694,10349,351921,155424,2020-10-30T00:00:00Z
Germany,518753,10452,356410,164897,2020-10-31T00:00:00Z
Germany,532930,10481,363545,170288,2020-11-01T00:00:00Z
Germany,545027,10530,372499,186430,2020-11-02T00:00:00Z
Germany,560379,10661,373391,193023,2020-11-03T00:00:00Z
Germany,577593,10812,384012,213650,2020-11-04T00:00:00Z
Germany,597583,10930,394616,225446,2020-11-05T00:00:00Z
Germany,619089,11096,405809,236943,2020-11-06T00:00:00Z
Germany,642488,11226,413484,243324,2020-11-07T00:00:00Z
Germany,658505,11289,421151,250101,2020-11-08T00:00:00Z
Germany,671868,11352,443621,234117,2020-11-09T00:00:00Z
Germany,687200,11506,446402,257510,2020-11-10T00:00:00Z
Germany,705687,11767,460504,265596,2020-11-11T00:00:00Z
Germany,727553,11982,474208,276408,2020-11-12T00:00:00Z
Germany,751095,12200,487913,284776,2020-11-13T00:00:00Z
Germany,773556,12378,498996,288226,2020-11-14T00:00:00Z
Germany,790503,12485,505714,284659,2020-11-15T00:00:00Z
Germany,801327,12547,522313,282380,2020-11-16T00:00:00Z
Germany,815746,12814,537347,293272,2020-11-17T00:00:00Z
Germany,833307,13119,554272,299822,2020-11-18T00:00:00Z
Germany,855916,13370,570961,306902,2020-11-19T00:00:00Z
Germany,879564,13630,587780,312420,2020-11-20T00:00:00Z
Germany,902528,13884,600991,312938,2020-11-21T00:00:00Z
Germany,918269,14022,611627,306581,2020-11-22T00:00:00Z
Germany,929133,14112,630375,301987,2020-11-23T00:00:00Z
Germany,942687,14361,649070,299290,2020-11-24T00:00:00Z
Germany,961320,14771,666373,314296,2020-11-25T00:00:00Z
Germany,983588,15160,685537,316653,2020-11-26T00:00:00Z
Germany,1006394,15586,705213,317425,2020-11-27T00:00:00Z
Germany,1028089,15965,718604,317709,2020-11-28T00:00:00Z
Germany,1042700,16123,730797,308588,2020-11-29T00:00:00Z
Germany,1053869,16248,749219,303999,2020-11-30T00:00:00Z
Germany,1067473,16636,769380,308121,2020-12-01T00:00:00Z
Germany,1084743,17123,789564,310730,2020-12-02T00:00:00Z
Germany,1106789,17602,811091,312356,2020-12-03T00:00:00Z
Germany,1130238,18034,831935,307002,2020-12-04T00:00:00Z
Germany,1153556,18517,852580,312221,2020-12-05T00:00:00Z
Germany,1171323,18772,868285,307276,2020-12-06T00:00:00Z
Germany,1183655,18919,888701,291871,2020-12-07T00:00:00Z
Germany,1197709,19342,909058,300209,2020-12-08T00:00:00Z
Germany,1218524,19932,929272,304626,2020-12-09T00:00:00Z
Germany,1242203,20372,949913,316115,2020-12-10T00:00:00Z
Germany,1272078,20970,966238,326504,2020-12-11T00:00:00Z
Germany,1300516,21466,975931,338270,2020-12-12T00:00:00Z
Germany,1320716,21787,990707,337997,2020-12-13T00:00:00Z
Germany,1337078,21975,1012077,322550,2020-12-14T00:00:00Z
Germany,1351510,22475,1031721,335821,2020-12-15T00:00:00Z
Germany,1379238,23427,1056477,343080,2020-12-16T00:00:00Z
Germany,1406161,24125,1078944,350038,2020-12-17T00:00:00Z
Germany,1439938,24938,1095982,365103,2020-12-18T00:00:00Z
Germany,1471238,25640,1107115,375232,2020-12-19T00:00:00Z
Germany,1494009,26049,1123725,364837,2020-12-20T00:00:00Z
Germany,1510652,26275,1147943,359165,2020-12-21T00:00:00Z
Germany,1530180,27006,1171444,370831,2020-12-22T00:00:00Z
Germany,1554920,27968,1197472,377748,2020-12-23T00:00:00Z
Germany,1587115,28770,1220277,380989,2020-12-24T00:00:00Z
Germany,1612648,29182,1235968,367188,2020-12-25T00:00:00Z
Germany,1627103,29422,1253285,363009,2020-12-26T00:00:00Z
Germany,1640858,29778,1272032,356310,2020-12-27T00:00:00Z
Germany,1651834,30126,1294932,346566,2020-12-28T00:00:00Z
Germany,1664726,30978,1319757,340085,2020-12-29T00:00:00Z
Germany,1687185,32107,1345952,361971,2020-12-30T00:00:00Z
Germany,1719737,33071,1350708,376021,2020-12-31T00:00:00Z
Germany,1742661,33624,1388744,339748,2021-01-01T00:00:00Z
Germany,1755351,33960,1400810,338250,2021-01-02T00:00:00Z
Germany,1765666,34272,1422151,326954,2021-01-03T00:00:00Z
Germany,1775513,34574,1445442,315026,2021-01-04T00:00:00Z
Germany,1787410,35518,1472311,305497,2021-01-05T00:00:00Z
Germany,1808647,36537,1496182,307211,2021-01-06T00:00:00Z
Germany,1835038,37607,1517019,330555,2021-01-07T00:00:00Z
Germany,1866887,38795,1533143,332473,2021-01-08T00:00:00Z
Germany,1891581,39878,1546206,341659,2021-01-09T00:00:00Z
Germany,1908527,40343,1566907,321567,2021-01-10T00:00:00Z
Germany,1921024,40686,1590171,309146,2021-01-11T00:00:00Z
Germany,1933826,41577,1616761,308676,2021-01-12T00:00:00Z
Germany,1953426,42637,1640682,309114,2021-01-13T00:00:00Z
Germany,1978590,43881,1661394,308634,2021-01-14T00:00:00Z
Germany,2000958,44994,1664176,313947,2021-01-15T00:00:00Z
Germany,2019636,45974,1680479,311702,2021-01-16T00:00:00Z
Germany,2033518,46419,1709540,293688,2021-01-17T00:00:00Z
Germany,2040659,46633,1713196,298923,2021-01-18T00:00:00Z
Germany,2052028,47622,1757713,264905,2021-01-19T00:00:00Z
Germany,2068002,48770,1778319,272289,2021-01-20T00:00:00Z
Germany,2088400,49783,1797648,260371,2021-01-21T00:00:00Z
Germany,2106262,50642,1813894,259654,2021-01-22T00:00:00Z
Germany,2122679,51521,1826161,259657,2021-01-23T00:00:00Z
Germany,2134936,51870,1840970,254503,2021-01-24T00:00:00Z
Germany,2141665,52087,1859936,241593,2021-01-25T00:00:00Z
Germany,2148077,52990,1881933,228491,2021-01-26T00:00:00Z
Germany,2161275,53972,1881933,243248,2021-01-27T00:00:00Z
Germany,2178828,54913,1915501,223178,2021-01-28T00:00:00Z
Germany,2192850,55752,1917964,233143,2021-01-29T00:00:00Z
Germany,2205171,56546,1938929,228877,2021-01-30T00:00:00Z
Germany,2216363,56945,1940046,228450,2021-01-31T00:00:00Z
Germany,2221971,57120,1967132,207136,2021-02-01T00:00:00Z
Germany,2228085,57981,1986214,194811,2021-02-02T00:00:00Z
Germany,2237790,58956,2003831,188897,2021-02-03T00:00:00Z
Germany,2252001,59742,2020303,184599,2021-02-04T00:00:00Z
Germany,2264909,60597,2033168,181879,2021-02-05T00:00:00Z
Germany,2275394,61286,2041988,181464,2021-02-06T00:00:00Z
Germany,2284010,61517,2052656,177309,2021-02-07T00:00:00Z
Germany,2288545,61675,2054340,179792,2021-02-08T00:00:00Z
Germany,2291924,62156,2081966,157079,2021-02-09T00:00:00Z
Germany,2299996,62969,2096775,150850,2021-02-10T00:00:00Z
Germany,2310233,63635,2109508,147493,2021-02-11T00:00:00Z
Germany,2320093,64191,2120342,145309,2021-02-12T00:00:00Z
Germany,2328447,64742,2128002,143914,2021-02-13T00:00:00Z
Germany,2334561,64960,2136933,139704,2021-02-14T00:00:00Z
Germany,2338987,65076,2148269,133319,2021-02-15T00:00:00Z
Germany,2342843,65604,2161100,125837,2021-02-16T00:00:00Z
Germany,2350399,66164,2172312,123320,2021-02-17T00:00:00Z
Germany,2360606,66698,2182370,122594,2021-02-18T00:00:00Z
Germany,2369719,67206,2191208,122310,2021-02-19T00:00:00Z
Germany,2378883,67696,2197065,123473,2021-02-20T00:00:00Z
Germany,2386559,67841,2204110,122459,2021-02-21T00:00:00Z
Germany,2390928,67903,2212439,118697,2021-02-22T00:00:00Z
Germany,2394811,68318,2221972,114506,2021-02-23T00:00:00Z
Germany,2402818,68740,2231073,115794,2021-02-24T00:00:00Z
Germany,2414687,69125,2232050,125676,2021-02-25T00:00:00Z
Germany,2424684,69519,2247173,119394,2021-02-26T00:00:00Z
Germany,2434446,69888,2252970,121115,2021-02-27T00:00:00Z
Germany,2442336,70045,2259548,120595,2021-02-28T00:00:00Z
Germany,2447068,70105,2260719,124336,2021-03-01T00:00:00Z
Germany,2451011,70463,2277626,113509,2021-03-02T00:00:00Z
Germany,2460030,70881,2286728,114900,2021-03-03T00:00:00Z
Germany,2471942,71240,2295405,117347,2021-03-04T00:00:00Z
Germany,2482522,71504,2302899,119136,2021-03-05T00:00:00Z
Germany,2492079,71804,2308094,122106,2021-03-06T00:00:00Z
Germany,2500182,71900,2314400,122271,2021-03-07T00:00:00Z
Germany,2505193,71934,2322734,118814,2021-03-08T00:00:00Z
Germany,2509445,72189,2331890,116194,2021-03-09T00:00:00Z
Germany,2518591,72489,2340473,128450,2021-03-10T00:00:00Z
Germany,2532947,72810,2349384,124022,2021-03-11T00:00:00Z
Germany,2545781,73062,2356590,129358,2021-03-12T00:00:00Z
Germany,2558455,73301,2357374,139121,2021-03-13T00:00:00Z
Germany,2569245,73371,2368995,136384,2021-03-14T00:00:00Z
Germany,2575849,73418,2377584,134100,2021-03-15T00:00:00Z
Germany,2581329,73656,2387232,141880,2021-03-16T00:00:00Z
Germany,2594764,73905,2387743,148983,2021-03-17T00:00:00Z
Germany,2612268,74132,2405600,159256,2021-03-18T00:00:00Z
Germany,2629750,74358,2413584,166542,2021-03-19T00:00:00Z
Germany,2645783,74565,2419292,175235,2021-03-20T00:00:00Z
Germany,2659516,74664,2426700,168545,2021-03-21T00:00:00Z
Germany,2667225,74714,2437183,166070,2021-03-22T00:00:00Z
Germany,2674710,74964,2448828,175148,2021-03-23T00:00:00Z
Germany,2690523,75212,2460019,187485,2021-03-24T00:00:00Z
Germany,2713180,75440,2471558,197381,2021-03-25T00:00:00Z
Germany,2734753,75623,2481908,207561,2021-03-26T00:00:00Z
Germany,2755225,75780,2489198,217812,2021-03-27T00:00:00Z
Germany,2772401,75870,2499010,209683,2021-03-28T00:00:00Z
Germany,2782273,75913,2511417,207393,2021-03-29T00:00:00Z
Germany,2791822,76093,2525580,216661,2021-03-30T00:00:00Z
Germany,2808873,76342,2539660,227395,2021-03-31T00:00:00Z
Germany,2833173,76543,2552020,237480,2021-04-01T00:00:00Z
Germany,2855061,76775,2566530,238886,2021-04-02T00:00:00Z
Germany,2873190,76895,2575740,233279,2021-04-03T00:00:00Z
Germany,2885386,76963,2585850,233419,2021-04-04T00:00:00Z
Germany,2893883,77013,2587580,237593,2021-04-05T00:00:00Z
Germany,2900768,77103,2604890,227767,2021-04-06T00:00:00Z
Germany,2910445,77401,2638320,224204,2021-04-07T00:00:00Z
Germany,2930852,77707,2640300,248440,2021-04-08T00:00:00Z
Germany,2956316,78003,2654930,257499,2021-04-09T00:00:00Z
Germany,2980413,78249,2668910,262140,2021-04-10T00:00:00Z
Germany,2998268,78353,2692230,241428,2021-04-11T00:00:00Z
Germany,3011513,78452,2708320,237488,2021-04-12T00:00:00Z
Germany,3022323,78746,2726910,247978,2021-04-13T00:00:00Z
Germany,3044016,79088,2744940,260775,2021-04-14T00:00:00Z
